Normalized_SSIM_Score,Normalized_SS_Score
0.19047135877374471,0.2222222222222222
0.41570084542731356,0.3888888888888889
0.4531545897024111,0.3888888888888889
0.34775079476399695,0.25
0.17914708110431102,0.3888888888888889
0.6526152661625741,0.3888888888888889
0.12193055080752432,0.4444444444444444
0.48401278142999027,0.4166666666666667
0.35538287368090116,0.5277777777777778
0.5841005308682006,0.19444444444444445
0.5081216789392133,0.4444444444444444
0.5263602875763134,0.0
0.13260794630425987,0.16666666666666666
0.2542104497462012,0.2777777777777778
0.4156075972920935,0.4166666666666667
0.318357093052696,0.3055555555555556
0.46194124994135266,0.7777777777777778
0.2500069659411401,0.5555555555555556
0.608634400190793,0.4166666666666667
0.4779372441204655,0.5555555555555556
0.3315182487192178,0.3611111111111111
0.36853078758754587,0.3888888888888889
0.5151126714226931,0.3333333333333333
0.03259031029148454,0.2777777777777778
0.46650260713043284,0.3888888888888889
0.5022999811019339,0.2222222222222222
0.7286599090325272,0.6388888888888888
0.24116144446012644,0.1388888888888889
0.5637810549308991,0.25
0.22207689001947953,0.5
0.44100586623586907,0.5277777777777778
0.054986906545684625,0.16666666666666666
0.38696753280898644,0.6666666666666666
0.3525688902867085,0.4444444444444444
0.47197811138677004,0.2777777777777778
0.5183343429059725,0.19444444444444445
0.2976296402586639,0.6666666666666666
0.46489025125869093,0.2777777777777778
0.35436505593705997,0.25
0.4649955791149767,0.2222222222222222
0.394844423644159,0.1388888888888889
0.11202566463051389,0.4722222222222222
0.17914708110431102,0.3888888888888889
0.5512707403313852,0.027777777777777776
0.4289889236336583,0.2777777777777778
0.2829291345252197,0.25
0.44230053059910795,0.5277777777777778
0.46467277090231435,0.3333333333333333
0.4388046051599691,0.5277777777777778
0.25282019931400873,0.2222222222222222
0.349779223933234,0.2777777777777778
0.46057985876863383,0.19444444444444445
0.0056254578981353625,0.1388888888888889
0.538761026686642,0.2777777777777778
0.27078961921113126,0.3055555555555556
0.4144848664969921,0.4166666666666667
0.41944010287428585,0.5555555555555556
0.15317022916823153,0.25
0.3636985675947539,0.5
0.10644651862270241,0.4444444444444444
0.5503087860582376,0.19444444444444445
0.4817241340813014,0.19444444444444445
0.4931429655584525,0.3333333333333333
0.40016284727384815,0.1388888888888889
0.3256389581478102,0.1111111111111111
0.49494631919162996,0.75
0.2790875561098049,0.2777777777777778
0.5253259699834529,0.3055555555555556
0.5013573378749897,0.3611111111111111
0.24526959039437393,0.4444444444444444
0.5893698365832007,0.2777777777777778
0.5195286335937396,0.3888888888888889
0.41083910060775414,0.1111111111111111
0.5475937108419646,0.3611111111111111
0.371692405890882,0.3055555555555556
0.5634887139604642,0.19444444444444445
0.5034084741509406,0.3888888888888889
0.46605788584398844,0.2777777777777778
0.8099697825152753,0.3888888888888889
0.1652447636283744,0.25
0.18110823942735843,0.4444444444444444
0.16218052160974364,0.2222222222222222
0.5822325601534715,0.25
0.5932684289888233,0.2222222222222222
0.28566477413937447,0.2222222222222222
0.3681754633024908,0.2777777777777778
0.12420830220860414,0.2777777777777778
0.024957073389423726,0.2777777777777778
0.46470692637638294,0.3055555555555556
0.20671307996492327,0.1111111111111111
0.47320999911197364,0.3055555555555556
0.3900389173208098,0.3888888888888889
0.2253048811449331,0.4166666666666667
0.14898750304739694,0.3055555555555556
0.2641223810941079,0.1388888888888889
0.5068116623338782,0.027777777777777776
0.3964423936267662,0.16666666666666666
0.5042440173331616,0.6944444444444444
0.3082444129659889,0.25
0.2672778655722897,0.16666666666666666
0.5774057819537607,0.4722222222222222
0.24443825950268858,0.3055555555555556
0.27591095119365594,0.3055555555555556
0.11515209346495359,0.08333333333333333
0.3634919777432429,0.2222222222222222
0.5863569939058884,0.2222222222222222
0.29404034138021984,0.4722222222222222
0.30124529119353666,0.3611111111111111
0.29878975007554276,0.25
0.42568698990512327,0.4444444444444444
0.3392070898620082,0.5277777777777778
0.11433515239584686,0.3333333333333333
0.4456675142125445,0.4722222222222222
0.3409149767046547,0.4444444444444444
0.833280099593308,0.6666666666666666
0.3371529785536788,0.4166666666666667
0.4730119794139199,0.2222222222222222
0.6796031391813527,0.4722222222222222
0.6473195987873729,0.3333333333333333
0.8195195329223176,0.6388888888888888
0.5063023938733079,0.8333333333333334
0.23020313743489298,0.19444444444444445
0.43059468243322646,0.3888888888888889
0.11812497824103078,0.1111111111111111
0.24583006711853414,0.3333333333333333
0.3627523473047442,0.3611111111111111
0.29892099970774233,0.19444444444444445
0.41910973291464654,0.5277777777777778
0.5744829187781226,0.16666666666666666
0.25598317237930435,0.16666666666666666
0.1624305710936778,0.3611111111111111
0.287315514175916,0.4444444444444444
0.5480230387178308,0.3611111111111111
0.21931506046820307,0.2777777777777778
0.061180129682217886,0.3055555555555556
0.4453110517300586,0.19444444444444445
0.16097645401774155,0.7777777777777778
0.19420354952251367,0.16666666666666666
0.365062785529569,0.25
0.12743739313835686,0.19444444444444445
0.38043939265864757,0.7222222222222222
0.5512595308940337,0.2777777777777778
0.6618184726787518,0.16666666666666666
0.21780666565680992,0.4722222222222222
0.38058759261090913,0.4722222222222222
0.39587437566797257,0.3333333333333333
0.5217240910682128,0.1388888888888889
0.32473689881746143,0.3333333333333333
0.48228288847763673,0.05555555555555555
0.21710497364938658,0.3888888888888889
0.32482391456071646,0.2777777777777778
0.4084457923803972,0.3611111111111111
0.58826628631086,0.3055555555555556
0.5183508998472482,0.5
0.57081231352941,0.3333333333333333
0.38433687999814187,0.3611111111111111
0.2862026239501196,0.2222222222222222
0.3891113344497423,0.5277777777777778
0.4001021756984454,0.5277777777777778
0.5550512484826386,0.027777777777777776
0.527423225207273,0.027777777777777776
0.256466525275649,0.25
0.79509736485247,0.8888888888888888
0.27049759159150566,0.4722222222222222
0.24313652881093822,0.25
0.5376056010304313,0.3333333333333333
0.3971133389819437,0.16666666666666666
0.5006675950897665,0.0
0.40627901997418775,0.19444444444444445
0.24856560819372003,0.1388888888888889
0.12897366436908902,0.05555555555555555
0.3426355349149796,0.1111111111111111
0.2976296402586639,0.6666666666666666
0.43747636742634666,0.5277777777777778
0.6707354618429116,0.4444444444444444
0.97397417451637,0.6944444444444444
0.601981413319375,0.6111111111111112
0.3901115423074686,0.4444444444444444
0.37411500091436284,0.3333333333333333
0.5554087721952881,0.3055555555555556
0.3108138607361094,0.25
0.5848132496934398,0.3888888888888889
0.3785428804182089,0.19444444444444445
0.4562784976165277,0.19444444444444445
0.514316337886809,0.1111111111111111
0.8775925245557424,0.6111111111111112
0.5334237447709773,0.4166666666666667
0.629923563893695,0.08333333333333333
0.35197868316728387,0.05555555555555555
0.40349441715889833,0.3333333333333333
0.5466642544848711,0.3333333333333333
0.5072306105011815,0.08333333333333333
0.04129021294872719,0.16666666666666666
0.19605299739340393,0.1111111111111111
0.07295775403697514,0.5555555555555556
0.42498766294272206,0.16666666666666666
0.33346703660928684,0.5
0.18003268937135908,0.3333333333333333
0.3244699076565705,0.19444444444444445
0.2586019676711445,0.25
0.129175242565269,0.4444444444444444
0.531079754315755,0.1111111111111111
0.32799056134923743,0.2222222222222222
0.3778734519853103,0.4166666666666667
0.1586797362941458,0.4166666666666667
0.444137700885883,0.19444444444444445
0.4612392425685479,0.2777777777777778
0.3933496184635865,0.1388888888888889
0.19295950640111914,0.25
0.37297911028262304,0.0
0.25848382606819564,0.4444444444444444
0.3912541676399722,0.1111111111111111
0.4112205488921082,0.1388888888888889
0.3265897307266768,0.2222222222222222
0.550392768253644,0.75
0.21209788144383362,0.4444444444444444
0.32769829804733064,0.3333333333333333
0.46190239466750016,0.1388888888888889
0.43487653093560114,0.3333333333333333
0.9145272958423426,0.6388888888888888
0.6715817944781225,0.5
0.25975351130703533,0.3055555555555556
0.425631286963903,0.3611111111111111
0.4834530419012046,0.3888888888888889
