Normalized_VGG_Similarity,Normalized_SS_Score
0.89018226,0.7741935483870968
0.4538761,0.16129032258064516
0.6993022,0.41935483870967744
0.6210993,0.6774193548387096
0.6247476,0.22580645161290322
0.70275277,0.6129032258064516
0.48169944,0.25806451612903225
0.40796882,0.25806451612903225
0.54474926,0.22580645161290322
0.69364643,0.5483870967741935
0.5218627,0.16129032258064516
0.26324907,0.4838709677419355
0.312214,0.45161290322580644
0.45964557,0.5806451612903226
0.40122977,0.5161290322580645
0.30160868,0.22580645161290322
0.7815139,0.4838709677419355
0.536992,0.5483870967741935
0.31541115,0.3870967741935484
0.39924383,0.45161290322580644
0.32638845,0.03225806451612903
0.2605924,0.16129032258064516
0.288609,0.3548387096774194
0.8296243,0.8709677419354839
0.78011304,0.8387096774193549
0.35416558,0.03225806451612903
0.6304942,0.3225806451612903
0.5022704,0.2903225806451613
0.43189526,0.5161290322580645
0.2603333,0.06451612903225806
0.79114985,0.6451612903225806
0.8653835,0.8709677419354839
0.45947236,0.5161290322580645
0.33112657,0.3225806451612903
0.57957345,0.6129032258064516
0.5729414,0.6129032258064516
0.5136324,0.25806451612903225
0.40698692,0.3225806451612903
0.6049813,0.25806451612903225
0.45878968,0.45161290322580644
0.812129,0.6451612903225806
0.9219799,0.7096774193548387
0.70270634,0.5483870967741935
0.32392,0.2903225806451613
0.38670406,0.5483870967741935
0.3507108,0.6129032258064516
0.6572567,0.8064516129032258
0.18555374,0.16129032258064516
0.66559905,0.6129032258064516
0.43150863,0.25806451612903225
0.46041158,0.12903225806451613
0.6412661,0.7096774193548387
0.5696842,0.2903225806451613
0.6127974,0.7419354838709677
0.49072585,0.3548387096774194
0.55065024,0.5483870967741935
0.6244165,0.4838709677419355
0.6714638,0.45161290322580644
0.48649848,0.3870967741935484
0.5324957,0.25806451612903225
0.51206326,0.3870967741935484
0.35532668,0.25806451612903225
0.76712275,0.7419354838709677
0.68270314,0.9032258064516129
0.6959311,0.2903225806451613
0.4323997,0.5161290322580645
0.6324823,0.45161290322580644
0.76875204,0.7096774193548387
0.51330346,0.3548387096774194
0.49879345,0.3870967741935484
0.563316,0.5161290322580645
0.22982964,0.22580645161290322
0.4832249,0.25806451612903225
0.49342492,0.25806451612903225
0.47390854,0.2903225806451613
0.68018895,0.3225806451612903
0.49837634,0.45161290322580644
0.5936716,0.4838709677419355
0.44713238,0.25806451612903225
0.484932,0.06451612903225806
0.38483074,0.41935483870967744
0.49823323,0.3225806451612903
0.27860737,0.3870967741935484
0.4408892,0.3870967741935484
0.40649152,0.12903225806451613
0.364266,0.2903225806451613
0.6358927,0.6129032258064516
0.46541032,0.4838709677419355
0.35487875,0.7096774193548387
0.49547753,0.5483870967741935
0.5949586,0.5161290322580645
0.4344161,0.45161290322580644
0.33129334,0.4838709677419355
0.47325188,0.3225806451612903
0.63158107,0.2903225806451613
0.85206175,0.7419354838709677
0.31145933,0.3870967741935484
0.4792522,0.3548387096774194
0.40939066,0.5161290322580645
0.6072583,0.2903225806451613
0.7076254,0.45161290322580644
0.3667041,0.3548387096774194
0.32712376,0.22580645161290322
0.58800215,0.0
0.44511926,0.3870967741935484
0.35045472,0.16129032258064516
0.5876442,0.45161290322580644
0.6334089,0.22580645161290322
0.5981277,0.03225806451612903
0.30767745,0.7741935483870968
0.47257504,0.3225806451612903
0.31354886,0.5161290322580645
0.3372026,0.2903225806451613
0.6918073,0.3225806451612903
0.3335943,0.16129032258064516
0.53202665,0.3225806451612903
0.61238885,0.6129032258064516
0.24128886,0.2903225806451613
0.22505708,0.6129032258064516
0.31355882,0.3225806451612903
0.5924796,0.3870967741935484
0.59841806,0.3870967741935484
0.7603852,0.3548387096774194
0.6116064,0.2903225806451613
0.6727075,0.4838709677419355
0.20662336,0.3548387096774194
0.46649113,0.41935483870967744
0.27023003,0.45161290322580644
0.36105818,0.8387096774193549
0.33322418,0.41935483870967744
0.58721,0.5161290322580645
0.24593884,0.25806451612903225
0.8503483,0.7096774193548387
0.43014395,0.6774193548387096
0.82645196,0.9032258064516129
0.3737584,0.45161290322580644
0.41055867,0.5161290322580645
0.17567834,0.3548387096774194
0.54470986,0.6129032258064516
0.42900103,0.3870967741935484
0.11068418,0.22580645161290322
0.5195204,0.41935483870967744
0.42266083,0.1935483870967742
0.9498371,0.7096774193548387
0.43521854,0.45161290322580644
0.5222239,0.12903225806451613
0.39443964,0.25806451612903225
0.589274,0.6129032258064516
0.46436995,0.3870967741935484
0.7168703,0.3870967741935484
0.7751011,0.7419354838709677
0.48840705,0.41935483870967744
0.45958966,0.3548387096774194
0.14319497,0.0967741935483871
0.4592553,0.16129032258064516
0.52580845,0.3870967741935484
0.20967568,0.22580645161290322
0.3888012,0.45161290322580644
0.48348483,0.6129032258064516
0.43779904,0.4838709677419355
0.52655476,0.45161290322580644
0.8469498,0.6451612903225806
0.88890105,0.9032258064516129
0.647737,0.5806451612903226
0.4421491,0.3870967741935484
0.7626116,0.3225806451612903
0.56699955,0.41935483870967744
0.4024579,0.1935483870967742
0.7492942,0.3225806451612903
0.52256423,0.45161290322580644
0.29250127,0.45161290322580644
0.38046885,0.3870967741935484
0.6118686,0.45161290322580644
0.3325953,0.16129032258064516
0.24868292,0.06451612903225806
0.3650816,0.2903225806451613
0.5202312,0.5483870967741935
0.6389947,0.5161290322580645
0.312745,0.0
0.48752338,0.5161290322580645
0.7996779,0.3225806451612903
0.7970056,0.6451612903225806
0.3352032,0.3225806451612903
0.8843894,0.8709677419354839
0.60990727,0.6129032258064516
0.634445,0.4838709677419355
0.37085387,0.41935483870967744
0.43173903,0.3548387096774194
0.658413,0.1935483870967742
0.5810798,0.45161290322580644
0.5020254,0.3548387096774194
0.7996779,0.3225806451612903
0.48430616,0.45161290322580644
0.08890234,0.4838709677419355
0.7887932,0.5806451612903226
