Normalized_SSIM_Score,Normalized_EfficientNet_Similarity
0.31446909572935805,0.11959313
0.45088102779720124,0.22715908
0.4365527936762437,0.14673887
0.338258488241957,0.698638
0.3413661293873538,0.15797327
0.2768560800001726,0.2046633
0.3370557856664076,0.06239726
0.425133059495262,0.18854885
0.5197287697386275,0.22926986
0.3937514813456785,0.1234888
0.18695905698712995,0.14585866
0.48253687925506467,0.028415885
0.7679743897804224,0.4639928
0.38832912296463573,0.027796185
0.5297130640227046,0.5071824
0.4605518349340113,0.2914745
0.3933217848424165,0.2796813
0.5976153223579636,0.4821176
0.2647870783620444,0.041482147
0.36280872740852843,0.13319843
0.06997649561021574,0.50090516
0.6999396643652628,0.824707
0.2352143402684351,0.18563922
0.44714733123963785,0.06643905
0.5307260802638594,0.022175757
0.3951946298152778,0.58149004
0.3925702707557413,0.086382605
0.45019654330352665,0.6620662
0.39931374005737297,0.01708145
0.5560603474327244,0.6468205
0.3001799727045378,0.32127166
0.32077189738719863,0.13148203
0.32642963811175557,0.17379087
0.20163515934090326,0.6201165
0.5804577550514354,0.8797451
0.45019654330352665,0.6620662
0.4186377521387976,0.26974234
0.5036476227146153,0.23837325
0.3036627463242072,0.29836628
0.594385840560342,0.17090692
0.39212278932565703,0.21377419
0.5526346787968237,0.23795405
0.3968398125294273,0.08319948
0.28787109947047307,0.27867344
0.2756389385213474,0.045821223
0.07385488786580591,0.13407992
0.1784990122724346,0.2014533
0.24637951121649765,0.11122807
0.6027244457318872,0.14986125
0.5426335559393886,0.25250953
0.09112334974250852,0.023581086
0.2903454408456912,0.015597539
0.3858841928872935,0.14790413
0.21133983084603447,0.0366661
0.22261850933662863,0.059165385
0.248613446155521,0.2134448
0.42330540757757573,0.37548178
0.24439141710765175,0.16027008
0.6363942862875058,0.8781826
0.08910486746874771,0.08010243
0.3859098930232859,0.025758374
0.5731684852579341,0.47454944
0.34325139972262625,0.0028422552
0.6873619747148538,0.46835616
0.18357282210044495,0.11569517
0.5075022526546613,0.46937457
0.4312429611134045,0.07300502
0.18716734267331933,0.14577442
