Normalized_EfficientNet_Similarity,Normalized_SS_Score
0.50541645,0.08333333333333333
0.42665368,0.4444444444444444
0.49598995,0.3333333333333333
0.79097074,0.4722222222222222
0.46645337,0.3055555555555556
0.59432524,0.5555555555555556
0.7486322,0.7222222222222222
0.39786598,0.5555555555555556
0.36245567,0.3333333333333333
0.4223202,0.3611111111111111
0.4355109,0.3055555555555556
0.81474185,0.75
0.32491463,0.3611111111111111
0.62149876,0.4722222222222222
0.31684446,0.3333333333333333
0.44809264,0.3888888888888889
0.618179,0.3333333333333333
0.52953386,0.25
0.5108712,0.4444444444444444
0.58163404,0.3333333333333333
0.5238012,0.6111111111111112
0.34502232,0.3055555555555556
0.5148327,0.2777777777777778
0.3673963,0.05555555555555555
0.44591168,0.25
0.42656657,0.4722222222222222
0.40467364,0.3333333333333333
0.50473946,0.7222222222222222
0.37815624,0.16666666666666666
0.9717858,0.6388888888888888
0.56679374,0.1388888888888889
0.63275564,0.4444444444444444
0.42584142,0.4722222222222222
0.35971513,0.3333333333333333
0.4388682,0.1388888888888889
0.26723963,0.3611111111111111
0.72122425,0.5277777777777778
0.39923227,0.16666666666666666
0.26323074,0.5833333333333334
0.39281225,0.3333333333333333
0.35759106,0.3055555555555556
0.37897596,0.5
0.58002985,0.5555555555555556
0.44626233,0.5833333333333334
0.5657336,0.5833333333333334
0.5418015,0.25
0.55150694,0.3888888888888889
0.5987321,0.3888888888888889
0.40597886,0.3055555555555556
0.45775187,0.2777777777777778
0.48643622,0.5
0.3590436,0.25
0.29913905,0.4722222222222222
0.36581266,0.4722222222222222
0.60416114,0.4444444444444444
0.19375217,0.5555555555555556
0.59814453,0.2777777777777778
0.338543,0.3333333333333333
0.71219647,0.4722222222222222
0.29802778,0.25
0.37368277,0.2222222222222222
0.1374641,0.25
0.5381845,0.75
0.559849,0.8055555555555556
0.4309066,0.3888888888888889
0.5116579,0.5833333333333334
0.31995508,0.3055555555555556
0.35671294,0.6111111111111112
0.24900007,0.3333333333333333
0.5516982,0.5
0.43003574,0.6388888888888888
0.6649837,0.6111111111111112
0.48492253,0.5277777777777778
0.74409187,0.6111111111111112
0.33064494,0.3333333333333333
0.2789473,0.4722222222222222
0.719008,0.75
0.5548103,0.4722222222222222
0.6589473,0.5555555555555556
0.29552767,0.3333333333333333
0.3769764,0.3333333333333333
0.20448314,0.16666666666666666
0.7826218,0.7777777777777778
0.5415753,0.3888888888888889
0.7456388,0.3888888888888889
0.33221823,0.16666666666666666
0.3666113,0.5833333333333334
0.6759389,0.25
0.4551557,0.6388888888888888
0.45552987,0.3888888888888889
0.37458628,0.4722222222222222
0.48386136,0.4166666666666667
0.7817134,0.6111111111111112
0.49479076,0.3611111111111111
0.8873997,0.7777777777777778
0.6334158,0.5277777777777778
0.31829205,0.19444444444444445
0.78757983,0.6388888888888888
0.8260415,0.6944444444444444
0.5297383,0.0
0.7908771,0.5
0.4409473,0.4444444444444444
0.32073173,0.5
0.31378904,0.1111111111111111
0.31172827,0.4166666666666667
0.6917441,0.5
0.4116108,0.1388888888888889
0.62376255,0.25
0.63316315,0.5
0.64494574,0.3611111111111111
0.6636202,0.5555555555555556
0.8445943,0.6944444444444444
0.8065964,0.5277777777777778
0.29669937,0.2777777777777778
0.36619082,0.2222222222222222
